country,variable,15-24,25-34,35-44,45-54,55-64,<15,>65
KOR,Health,9.76161159035058,9.864784533753,9.53787116185898,9.09132135708827,9.99026313121741,7.91463071629952,9.54887218045113
KOR,LifeSatisfaction,11.4093993898397,10.6829194091402,9.86747796271469,9.67072700721827,10.7901922020043,11.6181855174153,12.406015037594
KOR,Safety,10.1928842987667,10.0133602834863,10.2432987542849,13.1336718065131,9.99048407979016,9.16209056132034,10.9774436090226
KOR,WorkLifeBalance,9.36266059782383,9.75028427791269,8.59934773345534,8.43364053718317,8.82400139255998,10.0208494792898,9.54887218045113
KWT,Housing,7.64731144035305,10.177197605769,9.09090909090909,10.8500417710944,9.75609756097561,NA,NA
KWT,Income,23.9202052132468,10.5245143102286,9.09090909090909,10.8500417710944,9.75609756097561,NA,NA
KWT,Jobs,11.4202052132468,8.51431022859594,9.09090909090909,9.97284878863826,7.31707317073171,NA,NA
KWT,Community,5.84058875127742,7.1026026026026,9.09090909090909,5.8061821219716,7.31707317073171,NA,NA
KWT,Education,6.3650433736517,9.53623010765868,9.09090909090909,7.47702589807853,9.75609756097561,NA,NA
KWT,Environment,5.67688349431535,8.78127106698535,9.09090909090909,8.30200501253133,9.75609756097561,NA,NA
KWT,CivicEngagement,3.94342087849979,5.69245776388634,9.09090909090909,4.21888053467001,9.75609756097561,NA,NA
KWT,Health,8.65598414020222,10.6963289820433,9.09090909090909,10.8500417710944,9.75609756097561,NA,NA
KWT,LifeSatisfaction,7.3373028215209,11.4225654225654,9.09090909090909,10.0563909774436,7.31707317073171,NA,NA
KWT,Safety,8.70311837851293,8.44628301771159,9.09090909090909,11.6436925647452,9.75609756097561,NA,NA
KWT,WorkLifeBalance,10.489936295173,9.10623889195318,9.09090909090909,9.97284878863826,9.75609756097561,NA,NA
LAO,Housing,NA,8.56937602627258,NA,NA,NA,NA,0
LAO,Income,NA,7.11206896551724,NA,NA,NA,NA,100
LAO,Jobs,NA,8.24096880131363,NA,NA,NA,NA,0
LAO,Community,NA,9.69827586206897,NA,NA,NA,NA,0
LAO,Education,NA,10.0266830870279,NA,NA,NA,NA,0
LAO,Environment,NA,10.621921182266,NA,NA,NA,NA,0
LAO,CivicEngagement,NA,5.92159277504105,NA,NA,NA,NA,0
LAO,Health,NA,8.30254515599343,NA,NA,NA,NA,0
LAO,LifeSatisfaction,NA,11.7508210180624,NA,NA,NA,NA,0
LAO,Safety,NA,9.79064039408867,NA,NA,NA,NA,0
LAO,WorkLifeBalance,NA,9.96510673234811,NA,NA,NA,NA,0
LBN,Housing,8.90381935423682,8.95124513441093,10.2938517304155,7.92762882279011,11.1458333333333,8.69565217391304,12.1212121212121
LBN,Income,9.7815088099939,11.0642301489339,13.6521110420453,8.55262882279011,11.1458333333333,10.8695652173913,12.1212121212121
LBN,Jobs,10.4058753875429,9.72419505618626,8.99158082205214,7.92762882279011,9.58333333333333,10.8695652173913,12.1212121212121
LBN,Community,7.68633339168507,9.41484480847965,7.6582441276906,10.1332739840804,8.02083333333333,10.8695652173913,12.1212121212121
LBN,Education,10.3200923075737,9.4356773631525,9.98454619001751,8.49905739421868,11.1458333333333,8.69565217391304,9.09090909090909
LBN,Environment,7.45218470082957,7.64562595915697,8.42943204949964,7.74905739421868,3.33333333333333,6.52173913043478,3.03030303030303
LBN,CivicEngagement,4.31034718710667,5.60573460974371,7.931512525959,5.35620025136154,4.89583333333333,8.69565217391304,6.06060606060606
LBN,Health,10.3780971682102,9.08217065000902,8.64844356715018,12.3832739840804,11.1458333333333,8.69565217391304,12.1212121212121
LBN,LifeSatisfaction,10.6449135542126,10.0096926875839,8.39634272681405,9.00827398408044,19.7916666666667,8.69565217391304,12.1212121212121
LBN,Safety,10.8489812582803,8.60583849709818,8.08813644034689,12.454702555509,4.89583333333333,8.69565217391304,3.03030303030303
LBN,WorkLifeBalance,9.2678468803283,10.4607450852449,7.92579877800923,10.0082739840804,4.89583333333333,8.69565217391304,6.06060606060606
LBY,Housing,NA,10.625,10.8722358722359,9.09090909090909,NA,NA,NA
LBY,Income,NA,8.95833333333333,13.5749385749386,9.09090909090909,NA,NA,NA
LBY,Jobs,NA,4.79166666666667,14.4963144963145,9.09090909090909,NA,NA,NA
LBY,Community,NA,6.875,14.4963144963145,9.09090909090909,NA,NA,NA
LBY,Education,NA,8.95833333333333,9.95085995085995,9.09090909090909,NA,NA,NA
LBY,Environment,NA,8.95833333333333,7.67813267813268,9.09090909090909,NA,NA,NA
LBY,CivicEngagement,NA,5.20833333333333,2.27272727272727,9.09090909090909,NA,NA,NA
LBY,Health,NA,9.58333333333333,7.67813267813268,9.09090909090909,NA,NA,NA
LBY,LifeSatisfaction,NA,12.7083333333333,6.32678132678133,9.09090909090909,NA,NA,NA
LBY,Safety,NA,10.625,6.32678132678133,9.09090909090909,NA,NA,NA
LBY,WorkLifeBalance,NA,12.7083333333333,6.32678132678133,9.09090909090909,NA,NA,NA
LCA,Housing,8.16326530612245,NA,NA,12.1951219512195,NA,NA,NA
LCA,Income,6.12244897959184,NA,NA,9.75609756097561,NA,NA,NA
LCA,Jobs,8.16326530612245,NA,NA,9.75609756097561,NA,NA,NA
LCA,Community,10.2040816326531,NA,NA,7.31707317073171,NA,NA,NA
LCA,Education,10.2040816326531,NA,NA,7.31707317073171,NA,NA,NA
LCA,Environment,10.2040816326531,NA,NA,7.31707317073171,NA,NA,NA
LCA,CivicEngagement,8.16326530612245,NA,NA,7.31707317073171,NA,NA,NA
LCA,Health,10.2040816326531,NA,NA,12.1951219512195,NA,NA,NA
LCA,LifeSatisfaction,10.2040816326531,NA,NA,7.31707317073171,NA,NA,NA
LCA,Safety,8.16326530612245,NA,NA,12.1951219512195,NA,NA,NA
LCA,WorkLifeBalance,10.2040816326531,NA,NA,7.31707317073171,NA,NA,NA
LIE,Housing,NA,7.1078431372549,7.69230769230769,NA,5.56027164685908,NA,NA
LIE,Income,NA,7.1078431372549,5.12820512820513,NA,2.92869269949066,NA,NA
LIE,Jobs,NA,7.23039215686274,7.69230769230769,NA,6.87606112054329,NA,NA
LIE,Community,NA,11.1519607843137,10.2564102564103,NA,12.0118845500849,NA,NA
LIE,Education,NA,10.2328431372549,10.2564102564103,NA,6.87606112054329,NA,NA
LIE,Environment,NA,13.296568627451,10.2564102564103,NA,13.3276740237691,NA,NA
LIE,CivicEngagement,NA,6.18872549019608,7.69230769230769,NA,5.56027164685908,NA,NA
LIE,Health,NA,11.1519607843137,7.69230769230769,NA,13.3276740237691,NA,NA
LIE,LifeSatisfaction,NA,6.98529411764706,10.2564102564103,NA,13.3276740237691,NA,NA
LIE,Safety,NA,11.3970588235294,10.2564102564103,NA,13.3276740237691,NA,NA
LIE,WorkLifeBalance,NA,8.14950980392157,12.8205128205128,NA,6.87606112054329,NA,NA
LKA,Housing,10.2766644723517,8.80792962299811,8.98902954441158,38.9922480620155,9.09090909090909,5.26315789473684,9.54545454545455
LKA,Income,9.70450223118526,9.59822095079243,8.52195164265715,7.2093023255814,9.09090909090909,5.26315789473684,9.54545454545455
LKA,Jobs,9.38204690872994,8.38148669378557,8.86996963773397,4.9922480620155,9.09090909090909,5.26315789473684,13.1818181818182
LKA,Community,9.04833772663366,7.74433470795325,7.32224910024361,5.65891472868217,9.09090909090909,5.26315789473684,5.90909090909091
LKA,Education,10.0190081527739,9.78734720032209,10.5760670964803,7.2093023255814,9.09090909090909,5.26315789473684,13.1818181818182
LKA,Environment,8.46461750160909,9.18892537961442,9.58400360441682,5.65891472868217,9.09090909090909,15.7894736842105,7.04545454545455
LKA,CivicEngagement,5.91065246503535,6.12795721684396,8.62532632586376,4.32558139534884,9.09090909090909,5.26315789473684,5.90909090909091
LKA,Health,9.77069165445743,10.7029718406687,9.62280700456476,7.2093023255814,9.09090909090909,10.5263157894737,9.54545454545455
LKA,LifeSatisfaction,10.5936359170931,11.3829044380669,9.33890556520113,5.76744186046512,9.09090909090909,21.0526315789474,13.1818181818182
LKA,Safety,8.762628065924,9.27614307787652,10.2201671607484,6.54263565891473,9.09090909090909,15.7894736842105,7.04545454545455
LKA,WorkLifeBalance,8.06721490420649,9.00177887107796,8.32952331767847,6.43410852713178,9.09090909090909,5.26315789473684,5.90909090909091
LSO,Housing,3.44827586206897,NA,NA,NA,NA,NA,NA
LSO,Income,10.3448275862069,NA,NA,NA,NA,NA,NA
LSO,Jobs,10.3448275862069,NA,NA,NA,NA,NA,NA
LSO,Community,3.44827586206897,NA,NA,NA,NA,NA,NA
LSO,Education,17.2413793103448,NA,NA,NA,NA,NA,NA
LSO,Environment,3.44827586206897,NA,NA,NA,NA,NA,NA
LSO,CivicEngagement,3.44827586206897,NA,NA,NA,NA,NA,NA
LSO,Health,17.2413793103448,NA,NA,NA,NA,NA,NA
LSO,LifeSatisfaction,17.2413793103448,NA,NA,NA,NA,NA,NA
LSO,Safety,10.3448275862069,NA,NA,NA,NA,NA,NA
LSO,WorkLifeBalance,3.44827586206897,NA,NA,NA,NA,NA,NA
LTU,Housing,7.80628903259698,8.24776324938215,7.28044099098644,8.56207270669792,6.95187165775401,8.57142857142857,NA
LTU,Income,8.84738096789028,9.485813127811,9.48485749987382,7.43116462842142,11.0219845513963,11.4285714285714,NA
LTU,Jobs,8.98632247939312,8.88035727085694,8.52749165985188,9.5389910125636,10.0118835412953,8.57142857142857,NA
LTU,Community,8.55093779886597,7.82431954571661,8.63833900836721,7.21948871154932,8.02139037433155,8.57142857142857,NA
LTU,Education,10.4866313060314,9.4942848392091,11.187038666302,13.442236283909,7.99168152109329,14.2857142857143,NA
LTU,Environment,9.40382732143443,9.20172023383781,11.3868878367395,9.47073897856674,7.99168152109329,8.57142857142857,NA
LTU,CivicEngagement,6.31851803387594,6.98433645104933,6.47895958753089,7.33666009448786,6.98158051099228,2.85714285714286,NA
LTU,Health,10.4879133029813,11.0034984479505,10.2659002372588,10.1564460507503,13.9928698752228,2.85714285714286,NA
LTU,LifeSatisfaction,10.040415450121,10.3123395803285,9.33400723356652,8.44565100611035,9.03149138443256,11.4285714285714,NA
LTU,Safety,9.61357567248715,9.22922033566924,8.68740314912686,9.70266007064857,9.0017825311943,8.57142857142857,NA
LTU,WorkLifeBalance,9.45818863432245,9.33634691818885,8.72867413039605,8.69389045629488,9.0017825311943,14.2857142857143,NA
LUX,Housing,9.36795811030063,8.91872081945786,8.74583186822651,8.95236421151777,9.23022445864726,NA,NA
LUX,Income,9.78729255467183,11.4690879159927,9.55180949007461,9.4987061140939,7.67704130599495,NA,NA
LUX,Jobs,10.0905576070827,9.77034875766271,8.83847316187657,9.45344141677675,7.10718196496523,NA,NA
LUX,Community,8.30953789465486,7.94385940708304,7.48269790444932,8.12385076471134,7.22104340022177,NA,NA
LUX,Education,9.54255272899493,8.86947569015886,9.36086018745235,9.54642525829848,8.66106171524008,NA,NA
LUX,Environment,7.93457104067347,9.21576642172623,9.77905190130103,9.47436434891222,8.59545854441328,NA,NA
LUX,CivicEngagement,5.71745467221925,6.00902959527506,6.26457291103032,5.71775235419967,8.04634981974843,NA,NA
LUX,Health,10.5468120167061,10.4048700767097,10.1947415370608,11.1187947672978,10.7318422357136,NA,NA
LUX,LifeSatisfaction,10.3046997909253,9.63692052356746,10.6311155795357,9.34697047754812,11.1814931000393,NA,NA
LUX,Safety,9.46931727795379,8.86321135625437,9.34509178350252,9.98848307416318,10.151063791879,NA,NA
LUX,WorkLifeBalance,8.92924630581705,8.89870943611201,9.8057536754903,8.77884721248076,11.3972396631372,NA,NA
LVA,Housing,8.16774773320474,9.12072327620529,9.15705332377299,6.88063474508487,6.87645687645688,NA,NA
LVA,Income,9.55080798179737,9.30886946439772,8.83684400457479,8.78010546169114,6.46853146853147,NA,NA
LVA,Jobs,8.54240165984947,8.56046804215899,10.1630459829507,7.2112887458156,6.46853146853147,NA,NA
LVA,Community,8.32111916796355,8.06495291443819,7.51034191245579,8.4174821514975,6.46853146853147,NA,NA
LVA,Education,9.24639534765176,9.02356224140077,9.9418501095809,6.23260820191766,14.1608391608392,NA,NA
LVA,Environment,9.54404416519602,9.33499458588895,8.57499541613369,9.84946034818157,11.4219114219114,NA,NA
LVA,CivicEngagement,6.22408347267503,7.30316779297348,7.26348731777511,10.4831192171346,10.3146853146853,NA,NA
LVA,Health,9.86732734702493,8.88560932965077,11.0065866767765,11.873080607096,10.7226107226107,NA,NA
LVA,LifeSatisfaction,9.63334242625174,11.664265167265,10.4428388665588,10.4831192171346,8.7995337995338,NA,NA
LVA,Safety,9.38578378437118,10.0551429046055,9.35853022127458,10.0202678015977,9.90675990675991,NA,NA
LVA,WorkLifeBalance,11.5169469140142,8.67824428101535,7.74442616814614,9.76883350284885,8.39160839160839,NA,NA
MAC,Housing,7.95092758454827,9.75511055486024,8.58585858585858,NA,10.3448275862069,NA,NA
MAC,Income,7.07882395382395,11.251842581004,5.68181818181818,NA,6.89655172413793,NA,NA
MAC,Jobs,11.2552868587351,8.97079682937005,7.07070707070707,NA,10.3448275862069,NA,NA
MAC,Community,8.37192740209982,6.08635794743429,7.1969696969697,NA,6.89655172413793,NA,NA
MAC,Education,10.9170833955317,9.88513419552218,11.7424242424242,NA,10.3448275862069,NA,NA
MAC,Environment,6.86886309731137,11.7740230844111,13.1313131313131,NA,6.89655172413793,NA,NA
MAC,CivicEngagement,5.97600595445423,6.36740369906828,4.29292929292929,NA,6.89655172413793,NA,NA
MAC,Health,11.3925482244448,9.64399944374913,11.7424242424242,NA,6.89655172413793,NA,NA
MAC,LifeSatisfaction,9.25636703653945,11.4217772215269,11.7424242424242,NA,10.3448275862069,NA,NA
MAC,Safety,11.2867281186247,6.42177722152691,11.7424242424242,NA,10.3448275862069,NA,NA
MAC,WorkLifeBalance,9.64543837388665,8.42177722152691,7.07070707070707,NA,13.7931034482759,NA,NA
MAR,Housing,8.32143362591991,9.02668693013656,9.42633198956756,7.57789865378495,7.75595086519456,NA,NA
MAR,Income,9.55769151675291,8.94045187687695,9.73595088313798,8.15202901514936,4.87146373700996,NA,NA
MAR,Jobs,8.6136842064788,9.42879491891571,9.70034525787546,8.02691521693195,6.45876532431154,NA,NA
MAR,Community,8.83772483508753,7.31856395461488,8.16881576863863,9.3938822936177,12.0371300035166,NA,NA
MAR,Education,14.1165873192897,9.02437741615791,10.4047834621029,11.2822049985862,11.5654746747184,NA,NA
MAR,Environment,8.30403671063233,7.7999888440551,7.77508730393511,9.31451721425262,10.0348624298204,NA,NA
MAR,CivicEngagement,5.76244437787318,6.16698997908534,7.39560144668149,8.76600251851925,7.81944292868663,NA,NA
MAR,Health,10.538866032494,10.2056055520237,9.91300207908411,10.1710938874751,11.5654746747184,NA,NA
MAR,LifeSatisfaction,8.95063757059014,8.7976067284843,8.81907538653051,9.02652701817419,8.16184655680454,NA,NA
MAR,Safety,9.01326938162551,10.6217226382856,9.15117673259816,8.22413756871571,9.97817308741678,NA,NA
MAR,WorkLifeBalance,7.98362442325591,12.6692111613639,9.50982968984805,10.064791614793,9.75141571780227,NA,NA
MCO,Housing,10.117826635568,10.0172417961976,12.7968342010088,8.31882656350741,13.5135135135135,NA,NA
MCO,Income,8.72273427273368,9.16215892561082,13.7470604453527,8.31882656350741,5.40540540540541,NA,NA
MCO,Jobs,9.21428573202708,8.03650840700544,7.67454872767966,11.5006447453256,5.40540540540541,NA,NA
MCO,Community,9.63912883192918,6.68028911815962,4.25752931445531,6.16376531270148,8.10810810810811,NA,NA
MCO,Education,10.5990930203475,10.2939201120916,5.54785189510047,10.6673114119923,10.8108108108108,NA,NA
MCO,Environment,6.64854925426166,10.4820203001918,8.82425923222887,9.07640232108317,10.8108108108108,NA,NA
MCO,CivicEngagement,5.11606337423983,7.02238381729946,2.52550317066446,5.4819471308833,13.5135135135135,NA,NA
MCO,Health,10.2503083451872,9.8309571491286,14.7667818161177,10.6673114119923,5.40540540540541,NA,NA
MCO,LifeSatisfaction,10.8138455880413,9.45462790025034,10.0007298204642,9.90973565441651,8.10810810810811,NA,NA
MCO,Safety,9.95699002530337,9.94020100837246,14.3679754780324,10.7430689877498,5.40540540540541,NA,NA
MCO,WorkLifeBalance,8.92117492036123,9.07969146569238,5.49092589889554,9.15215989684075,13.5135135135135,NA,NA
MDA,Housing,10.0914243761897,11.1635304356298,7.82799950447009,9.76488141174049,3.57142857142857,9.09090909090909,6.66666666666667
MDA,Income,8.4955843188112,10.9675171752078,8.64631782278841,9.76488141174049,10.7142857142857,9.09090909090909,6.66666666666667
MDA,Jobs,9.57896525907943,10.7177163710104,8.94360938478586,9.76488141174049,17.8571428571429,9.09090909090909,6.66666666666667
MDA,Community,5.92301097332403,7.46219681830895,8.10046754164401,8.20857128157638,14.2857142857143,9.09090909090909,6.66666666666667
MDA,Education,9.97699745943721,9.40420505562415,9.98095765742825,10.8401502289448,3.57142857142857,9.09090909090909,6.66666666666667
MDA,Environment,8.87975896769172,8.64976639461625,7.50565844683492,7.61434377733189,10.7142857142857,9.09090909090909,33.3333333333333
MDA,CivicEngagement,7.77325937505618,6.07564951930521,8.06927324574383,8.20857128157638,3.57142857142857,9.09090909090909,6.66666666666667
MDA,Health,9.99837188692024,8.59154945061867,8.52799170446229,9.76488141174049,14.2857142857143,9.09090909090909,6.66666666666667
MDA,LifeSatisfaction,9.9277068267124,8.68708286932283,15.4141643553408,7.61434377733189,3.57142857142857,9.09090909090909,6.66666666666667
MDA,Safety,9.16311351404217,9.11494762107567,7.27014294661353,7.61434377733189,14.2857142857143,9.09090909090909,6.66666666666667
MDA,WorkLifeBalance,10.1918070427357,9.16583828928034,9.71341738988798,10.8401502289448,3.57142857142857,9.09090909090909,6.66666666666667
MDG,Housing,11.3873780540447,10.0558213716108,7.09270404392356,8.82352941176471,NA,9.375,8.33333333333333
MDG,Income,8.06354139687473,10.2717969165338,11.4217083729279,8.82352941176471,NA,6.25,8.33333333333333
MDG,Jobs,8.06354139687473,10.0229266347687,12.1792841305036,8.82352941176471,NA,9.375,8.33333333333333
MDG,Community,10.1528101528102,5.65922381711855,7.85027980149931,5.88235294117647,NA,6.25,5.55555555555556
MDG,Education,11.007511007511,8.84237107921319,12.9922922605849,8.82352941176471,NA,15.625,13.8888888888889
MDG,Environment,8.06354139687473,9.64679691653376,9.04339562876148,5.88235294117647,NA,12.5,8.33333333333333
MDG,CivicEngagement,5.97427264093931,8.0784821903243,7.41737936859888,5.88235294117647,NA,6.25,5.55555555555556
MDG,Health,11.007511007511,8.13530037214248,9.42086368915637,11.7647058823529,NA,6.25,13.8888888888889
MDG,LifeSatisfaction,8.53837520504187,9.65045188729399,7.52824411360997,11.7647058823529,NA,9.375,8.33333333333333
MDG,Safety,9.2981092981093,10.6808213716108,8.28318023439975,8.82352941176471,NA,15.625,11.1111111111111
MDG,WorkLifeBalance,8.44340844340844,8.95600744284955,6.77066835603421,14.7058823529412,NA,3.125,8.33333333333333
MDV,Housing,10.197197716658,NA,NA,NA,NA,8.33333333333333,NA
MDV,Income,7.75817332641412,NA,NA,NA,NA,8.33333333333333,NA
MDV,Jobs,5.63051375194603,NA,NA,NA,NA,8.33333333333333,NA
MDV,Community,8.97768552153607,NA,NA,NA,NA,8.33333333333333,NA
MDV,Education,9.28905033731188,NA,NA,NA,NA,8.33333333333333,NA
MDV,Environment,11.41670991178,NA,NA,NA,NA,8.33333333333333,NA
MDV,CivicEngagement,5.63051375194603,NA,NA,NA,NA,8.33333333333333,NA
MDV,Health,11.41670991178,NA,NA,NA,NA,16.6666666666667,NA
MDV,LifeSatisfaction,11.41670991178,NA,NA,NA,NA,8.33333333333333,NA
MDV,Safety,9.28905033731188,NA,NA,NA,NA,8.33333333333333,NA
MDV,WorkLifeBalance,8.97768552153607,NA,NA,NA,NA,8.33333333333333,NA
MEX,Housing,9.14388469104622,8.69069312361529,9.01457257108261,9.18951441410582,8.69813096245499,9.6140260155799,9.76601828626789
MEX,Income,9.18031104676935,9.04961772073354,9.13724053450007,8.82314761648678,8.75400969413658,8.88016765528014,9.20590781082292
MEX,Jobs,9.47060674380242,9.19834144667415,9.16082998451983,9.46788375025378,9.12198720926063,8.50046194822875,8.78115384429249
MEX,Community,7.43301203203303,7.63006682529466,7.59818317654362,7.48740987137882,7.7619880280688,7.47569783665787,7.71757958049753
MEX,Education,10.5942701756845,10.2580865058508,10.3103968678859,10.2740538300556,10.4841268486333,9.88674979504303,9.55518981189546
MEX,Environment,8.73146152521135,8.96519107787728,8.72642501443624,8.89664130480461,8.73930967347173,9.31610516574336,8.79119104966402
MEX,CivicEngagement,7.07555061282897,7.27347798215275,7.61582517480908,7.6335482878113,7.89215000982545,7.00024767163796,7.93854378953611
MEX,Health,9.97014802815263,9.91677187393759,10.1211195075226,10.1966843023415,10.5008800752774,10.1601283092839,10.886686922002
MEX,LifeSatisfaction,10.0486380415611,10.1566387315065,9.56959802701054,9.29392315112304,9.71343600734733,9.91432891972736,9.54264199749563
MEX,Safety,9.48706582238246,9.25877142399381,9.45446731649663,9.361904375512,9.24443201996737,9.6187084570476,8.79599812887672
MEX,WorkLifeBalance,8.86505128052801,9.6023432883636,9.29134182519292,9.37528909612681,9.0895494715564,9.63337822577012,9.01908877864925
MHL,Housing,NA,NA,8.69565217391304,NA,8.82352941176471,NA,NA
MHL,Income,NA,NA,6.52173913043478,NA,14.7058823529412,NA,NA
MHL,Jobs,NA,NA,6.52173913043478,NA,14.7058823529412,NA,NA
MHL,Community,NA,NA,8.69565217391304,NA,5.88235294117647,NA,NA
MHL,Education,NA,NA,10.8695652173913,NA,8.82352941176471,NA,NA
MHL,Environment,NA,NA,10.8695652173913,NA,8.82352941176471,NA,NA
MHL,CivicEngagement,NA,NA,6.52173913043478,NA,2.94117647058824,NA,NA
MHL,Health,NA,NA,8.69565217391304,NA,11.7647058823529,NA,NA
MHL,LifeSatisfaction,NA,NA,10.8695652173913,NA,8.82352941176471,NA,NA
MHL,Safety,NA,NA,10.8695652173913,NA,5.88235294117647,NA,NA
MHL,WorkLifeBalance,NA,NA,10.8695652173913,NA,8.82352941176471,NA,NA
MKD,Housing,7.21385148974106,7.42680305188019,8.38746651517471,10.6605800214823,NA,NA,NA
MKD,Income,9.68587005674181,9.44249140828502,10.5098541075025,4.08163265306122,NA,NA,NA
MKD,Jobs,9.33884865708883,9.50009468721446,10.2698700894865,5.10204081632653,NA,NA,NA
MKD,Community,7.87490754810488,8.54234288947698,7.1074854506754,9.34479054779807,NA,NA,NA
MKD,Education,11.2924506106908,8.78441715935466,8.0403305593431,11.6809881847476,NA,NA,NA
MKD,Environment,7.13984309895014,9.72040149896126,9.27023545302321,11.6809881847476,NA,NA,NA
MKD,CivicEngagement,6.68174361909189,6.54641762858757,6.08954204142764,9.34479054779807,NA,NA,NA
MKD,Health,11.4034453667284,9.83207633523024,9.80469244444802,11.6809881847476,NA,NA,NA
MKD,LifeSatisfaction,10.3127412718483,10.2490973580689,9.26017108633317,10.6605800214823,NA,NA,NA
MKD,Safety,10.1048911734373,9.54478395849778,10.7520608655007,10.6605800214823,NA,NA,NA
MKD,WorkLifeBalance,8.95140710757657,10.411074024443,10.5082913870851,5.10204081632653,NA,NA,NA
MLI,Housing,NA,10.2901430842607,9.67741935483871,NA,NA,NA,7.69230769230769
MLI,Income,NA,9.67408585055644,9.67741935483871,NA,NA,NA,7.69230769230769
MLI,Jobs,NA,8.17408585055644,9.67741935483871,NA,NA,NA,7.69230769230769
MLI,Community,NA,8.81955484896661,3.2258064516129,NA,NA,NA,7.69230769230769
MLI,Education,NA,10.4093799682035,9.67741935483871,NA,NA,NA,7.69230769230769
MLI,Environment,NA,10.4093799682035,9.67741935483871,NA,NA,NA,7.69230769230769
MLI,CivicEngagement,NA,4.32193958664547,9.67741935483871,NA,NA,NA,7.69230769230769
MLI,Health,NA,9.67408585055644,9.67741935483871,NA,NA,NA,7.69230769230769
MLI,LifeSatisfaction,NA,8.2631160572337,9.67741935483871,NA,NA,NA,7.69230769230769
MLI,Safety,NA,9.67408585055644,9.67741935483871,NA,NA,NA,7.69230769230769
MLI,WorkLifeBalance,NA,10.2901430842607,9.67741935483871,NA,NA,NA,23.0769230769231
MLT,Housing,9.50035120657556,8.79125346754001,8.80387152024735,10.4272073611946,9.23295454545454,2.85714285714286,NA
MLT,Income,9.72497513485886,8.7483912608452,9.33888522794257,9.32606948646185,9.23295454545454,5.71428571428571,NA
MLT,Jobs,10.477038122216,9.98751968928119,8.67686432201922,10.493828860743,9.23295454545454,5.71428571428571,NA
MLT,Community,6.84743172277372,7.36228922523753,5.40638142664894,8.18952923671906,6.10795454545455,11.4285714285714,NA
MLT,Education,7.80904660128326,8.55559198000961,8.96756199643783,8.86678607516359,12.3579545454545,14.2857142857143,NA
MLT,Environment,8.60365853782406,8.51483566635592,7.26938272472914,11.3068369908243,10.7954545454545,14.2857142857143,NA
MLT,CivicEngagement,5.81371528208054,5.89398490681229,7.32568665583079,5.50663173674839,6.10795454545455,2.85714285714286,NA
MLT,Health,9.03614664934774,10.3073876706073,11.3503465055903,8.69632483497807,12.3579545454545,14.2857142857143,NA
MLT,LifeSatisfaction,13.7164960675563,12.8184333555607,17.9811238165147,9.46514774059843,12.3579545454545,11.4285714285714,NA
MLT,Safety,8.78169782393449,10.2978772967323,7.84456919466596,7.95136195056662,6.10795454545455,8.57142857142857,NA
MLT,WorkLifeBalance,9.68944285154955,8.72243548101794,7.03532660937319,9.77027572600213,6.10795454545455,8.57142857142857,NA
MMR,Housing,4.13127413127413,8.79862454330539,9.06862745098039,8.49339735894358,NA,9.98062015503876,7.31707317073171
MMR,Income,5.48262548262548,8.79862454330539,9.06862745098039,9.51380552220888,NA,9.98062015503876,9.75609756097561
MMR,Jobs,6.75675675675676,8.79862454330539,9.06862745098039,9.51380552220888,NA,7.65503875968992,7.31707317073171
MMR,Community,11.1196911196911,8.79862454330539,8.08823529411765,8.94357743097239,NA,7.65503875968992,7.31707317073171
MMR,Education,11.1969111969112,8.79862454330539,9.06862745098039,8.04321728691477,NA,8.81782945736434,7.31707317073171
MMR,Environment,9.69111969111969,5.96174511068128,9.06862745098039,9.51380552220888,NA,12.984496124031,9.75609756097561
MMR,CivicEngagement,11.1969111969112,5.96174511068128,7.1078431372549,4.98199279711885,NA,6.4922480620155,7.31707317073171
MMR,Health,11.1969111969112,8.79862454330539,9.06862745098039,8.04321728691477,NA,8.81782945736434,12.1951219512195
MMR,LifeSatisfaction,12.5482625482625,17.6875134321943,9.06862745098039,12.4549819927971,NA,9.98062015503876,12.1951219512195
MMR,Safety,8.33976833976834,8.79862454330539,13.2352941176471,10.984393757503,NA,9.98062015503876,12.1951219512195
MMR,WorkLifeBalance,8.33976833976834,8.79862454330539,8.08823529411765,9.51380552220888,NA,7.65503875968992,7.31707317073171
MNE,Housing,10.8108108108108,9.30769627198199,NA,NA,NA,NA,NA
MNE,Income,10.8108108108108,7.9677663606235,NA,NA,NA,NA,NA
MNE,Jobs,8.10810810810811,11.0284556713128,NA,NA,NA,NA,NA
MNE,Community,2.7027027027027,6.78450517736232,NA,NA,NA,NA,NA
MNE,Education,13.5135135135135,9.21318760604475,NA,NA,NA,NA,NA
MNE,Environment,5.40540540540541,8.00177996606568,NA,NA,NA,NA,NA
MNE,CivicEngagement,2.7027027027027,6.18565957851672,NA,NA,NA,NA,NA
MNE,Health,10.8108108108108,12.3048181976753,NA,NA,NA,NA,NA
MNE,LifeSatisfaction,13.5135135135135,11.8590338233195,NA,NA,NA,NA,NA
MNE,Safety,8.10810810810811,8.59701806130377,NA,NA,NA,NA,NA
MNE,WorkLifeBalance,13.5135135135135,8.75007928579357,NA,NA,NA,NA,NA
MNG,Housing,8.39620905410379,9.0996965996966,23.5294117647059,9.18653576437588,NA,NA,NA
MNG,Income,9.03723469512943,7.81764531764532,23.5294117647059,11.3604488078541,NA,NA,NA
